Id,SalePrice
2658,204480.2145201273
2718,173910.1145956634
2414,210157.95843131494
1989,110634.12564588484
625,170657.0132196451
333,85447.86862505577
1327,85511.20795333383
858,129635.92412930183
95,221812.39483447737
1568,163372.99046766854
2482,159445.95211442906
1364,148234.89100921302
2584,169453.565982362
818,291929.03123828606
2673,198082.94236404359
2089,134196.3557653219
1297,173317.26500732344
790,117284.75511508077
2616,194662.61863702853
720,258779.766915025
222,116461.34384746605
557,104046.83550496693
1148,184781.68342565172
2766,144941.2459387541
534,192549.62517001524
1452,104046.83550496693
630,126365.07469268035
2648,160165.4803593251
125,149121.6416051058
1904,25678.3383644078
1670,70626.46580799052
756,92795.23070531033
717,282618.14998141176
1032,123935.38458427673
852,209904.60111820276
1731,207751.06395674878
2639,121234.58910215777
2071,79493.97176691846
1267,106960.44460575754
1851,201417.13112894315
567,159889.32741237545
2439,234860.29645975705
1898,133372.94449770715
647,135653.1603157172
2256,210474.6550727052
979,101409.37935112606
1444,228526.36363195136
2485,110444.10766105066
157,108607.26714098701
88,115194.55728190491
2003,128369.13756374069
186,292096.25358928274
1425,250735.67222371176
2695,135463.14233088304
738,121655.1687662667
395,147348.14041332024
1353,230679.90079340528
1878,134449.71307843414
390,190966.14196306383
1456,233530.17056591783
1103,275501.34958043194
1387,121528.49010971058
2070,123808.70592772061
1199,221179.00155169683
2479,183894.93282975888
501,279111.69129228115
2362,70626.46580799052
1718,164829.79501806383
2188,32265.628505325672
1483,136073.73997982615
2557,63595.80036912623
437,308057.764315353
2224,181171.34171380245
1628,208637.81455264156
397,115827.95056468548
587,191558.99155140374
971,161495.60625316433
2611,158812.55883164846
1887,105186.94341397195
2399,294226.99511689926
2148,207814.40328502687
304,152478.62600384283
1997,135336.46367432692
2817,107236.59755270724
1431,189278.7757333937
427,277781.565398442
263,104806.90744430362
598,165969.90292706885
2895,256562.89042529298
687,177054.28537572877
1822,112597.64482250458
2191,101536.05800768215
179,161599.48927588298
1009,226223.35218010386
2010,130015.96009897016
1991,186365.16663260313
1411,144900.70224431346
1721,246871.97319875032
1144,188582.04312233508
593,253902.63863761464
575,255739.47915767823
1249,195739.38721775552
1604,107783.85587337229
1064,370971.46535606636
1923,161156.1139779366
1988,104173.51416152305
2325,177434.32134539713
114,202136.65937383924
2700,204036.83922218092
217,132318.9715508177
343,173190.58635076732
386,267140.5582477284
2005,103816.27382569219
2908,121528.49010971058
1814,210031.27977475882
2446,444255.0681737779
208,164092.51871256463
1679,131789.46129075575
822,290426.6354202158
6,183958.27215803697
1781,339048.4439039258
2397,273221.1337624219
2340,290046.5994505475
1618,175470.80216877736
2843,157528.02420548417
1061,329126.96499810845
2786,104046.83550496693
1935,113167.69877700708
1341,126342.27905884289
521,278392.16304738505
2136,114244.46735773407
996,186111.8093194909
227,140530.28859312754
135,153808.751897682
1167,180474.60910274382
294,250505.11054443705
1776,202113.86374000178
540,185962.33502909736
1717,164829.79501806383
2303,101006.54774762024
116,169833.60195203035
127,117601.45175647107
1371,175407.46284049933
1014,175724.1594818896
1507,121338.47212487643
702,173466.73929771697
750,194345.92199563826
261,170530.33456308892
1559,71006.50177765885
577,225612.75453116078
2812,224345.96796559964
2080,185351.73738015417
1368,158242.50487714596
2376,106327.05132297697
659,99486.40386894686
1235,118868.23832203218
332,85447.86862505577
1917,141647.60086829515
2094,250125.0745747687
1460,291779.55694789253
1471,176927.60671917265
1509,125328.84980639399
1922,116207.98653435381
433,383892.68832478987
460,273705.0527548089
1116,247442.02715325283
1137,152922.00130178922
53,187925.85420571707
2354,262222.8862758775
1475,206927.6526891341
1761,498030.15788184793
842,112027.59086800207
2739,148131.00798649437
2509,192866.3218114055
1007,235430.35041425956
2610,192192.38483418428
1952,93089.13171286313
2719,172770.0066866584
2921,85447.86862505577
1966,127989.10159407233
292,154844.97678396836
1204,240687.51466133827
1829,252658.6477058909
2419,209904.60111820276
391,167870.08277541058
798,162042.86457382937
481,209714.58313336855
193,246388.05420636336
555,111394.19758522153
899,43033.31431259529
2357,220798.96558202847
328,109177.32109548952
1356,135440.34669704558
1154,104046.83550496693
1730,176357.5527646702
2249,140127.45698962177
1119,267140.5582477284
2856,142113.77180007898
1394,150727.92044589468
2587,121845.18675110085
61,305207.4945428405
2661,248668.2700243734
2711,141520.92221173903
1147,190672.24095551096
757,172747.21105282093
2623,82154.22355459683
2378,174584.05157288458
1413,162739.597184888
1722,235217.5367955879
1112,204796.91116151758
1623,190925.5982686232
1201,201186.56944966837
1513,98115.7342806671
957,244361.19570146556
1171,280102.32491089264
1145,225422.73654632663
2726,231313.29407618588
703,203380.65030556291
760,72780.00296944444
1964,115194.55728190491
2512,207371.02798708048
159,149248.32026166192
1281,196119.42318742382
468,181171.34171380245
290,136580.4546060506
665,102906.72759596191
1463,293489.7188114
1792,240624.17533306018
923,129952.6207706921
500,263869.708811107
1408,145470.75619881597
331,56185.098960593605
170,133079.04349015435
2192,64925.926262965426
2571,345554.64665596257
2314,177244.30336056298
2647,102780.04893940582
422,357059.60876873136
2457,281265.2284537351
1838,201037.0951592748
2805,269990.828020241
1645,163689.6871090588
1711,298810.2223867568
2825,261969.52896276527
322,309301.75524707674
2103,253015.8880417218
342,138227.2771412801
600,72906.68162600056
488,196372.78050053606
1725,299864.19533364626
2246,251369.06550649236
2847,183388.21820353446
806,276388.1001763247
530,248034.8767415928
963,171797.12112865012
2678,56841.28787721164
171,88488.15638240249
2401,354272.67832449684
805,234416.9211618106
2259,226712.31874572518
1748,202430.56038139205
1361,179651.19783512907
1677,159509.2914427071
1406,151655.21473622808
2322,243411.1057772947
688,196752.81647020442
143,132549.5332300924
804,227829.63102089273
1214,167870.08277541058
2828,150261.74951411082
1999,227472.3906850619
2467,215225.1046935595
2665,227006.21975327804
1538,366773.32162911154
398,71006.50177765885
2822,123808.70592772061
2157,136073.73997982615
1856,140023.57396690312
1269,115701.27190812936
2570,120768.41817037389
2320,262516.78728343034
1517,176230.87410811402
2304,111014.16161555317
1312,113737.7527315096
2012,159509.2914427071
506,232580.08064174702
2865,230892.71441207695
2367,144877.90661047603
554,132020.02297003052
238,121781.84742282282
1954,105566.97938364031
2488,187125.2385719398
2291,85447.86862505577
1969,107910.53452992841
2725,140340.2706082934
1482,136073.73997982615
2763,216491.89125912063
503,245944.67890841697
1584,239651.28977505185
1531,183894.93282975888
2210,206380.394368469
459,300814.28525781713
556,111394.19758522153
1347,169793.05825758973
1290,91885.68447558008
1388,113041.020120451
1571,162445.69617733514
2754,197363.41411914755
765,122288.56204904724
2494,114181.12802945601
2870,195952.20083642713
7,233190.6782906901
1114,215351.7833501156
2418,298746.8830584787
291,184130.54208226802
18,299040.78406603145
39,304361.28764138825
1001,254979.40721834157
2442,260512.72441236998
616,125518.86779122814
2680,74046.78953500558
1414,135906.51762882943
289,156428.45999091977
40,246238.57991596972
860,105947.01535330864
409,143041.06609041238
673,132042.81860386799
2427,187735.83622088292
2036,239040.69212610877
2564,158772.0151372079
642,167512.8424395797
1008,190608.90162723287
1908,170933.16616659475
2519,226666.72747805025
1369,97396.206035771
2855,229539.79288440026
712,99486.40386894686
1943,114077.24500673736
1958,150895.14279689142
107,198354.04773775893
2295,155478.3700667489
704,140973.66389107396
676,129635.92412930183
259,188898.7397637254
93,289372.6624733263
106,265493.735712499
2315,194852.63662186268
1050,105820.33669675252
1095,209777.92246164658
2709,116714.70116057826
758,233466.8312376398
1496,170910.37053275728
2370,159509.2914427071
2458,253585.9419962243
2733,101789.41532079436
161,304026.8429393949
