Id,SalePrice
2658,150579.00706000123
2718,136212.50845957675
2414,196959.7861195383
1989,106330.22228808427
625,171665.96743005145
333,101681.14646686803
1327,115050.23842290486
858,147403.09297883726
95,192352.55493207995
1568,174948.86789362217
2482,140172.81852507935
1364,114821.14237046163
2584,146864.24456294655
818,286720.74311718706
2673,166773.65387967255
2089,124521.89367783489
1297,158084.81436821062
790,115492.12786721875
2616,201598.6606862599
720,183812.81527314076
222,146745.5492586837
557,129232.0553169353
1148,170729.42742001824
2766,173868.71689807958
534,180474.71112462055
1452,128258.71997206265
630,118769.21472050645
2648,103314.64118037598
125,150388.60804089086
1904,77717.63454333767
1670,126483.56182106366
756,92474.9769628826
717,226932.83449363319
1032,157536.41929287647
852,207701.5412077024
1731,175541.97572875916
2639,112675.60848524663
2071,100943.75371718344
1267,109244.56802577262
1851,202122.9763163323
567,157147.1476590404
2439,205110.26024251347
1898,147434.4893889711
647,163468.31298614244
2256,211056.05240052828
979,96982.77994629402
1444,218372.29452613436
2485,113091.56269015426
157,127666.68504585962
88,124581.22179518986
2003,102241.97971366832
186,182697.06336423062
1425,248773.38589063496
2695,118332.33288322602
738,96482.17040526727
395,161495.22788614768
1353,168790.9732637606
1878,142000.38968267536
390,164941.58550759597
1456,233794.01856240834
1103,333085.6287459746
1387,108637.06759511709
2070,143769.56465693016
1199,177492.9266569141
2479,169620.3753442113
501,310107.3135936687
2362,102600.84686042542
1718,194361.48991913957
2188,89100.97759389614
1483,137974.56827063175
2557,82340.64403708502
437,364866.7969406687
2224,216193.64055682672
1628,158142.38085580117
397,141448.98435246106
587,180591.90780514164
971,138629.8205700736
2611,145937.9740499264
1887,98286.44967310203
2399,350381.323078363
2148,201322.60336828238
304,106841.15577123864
1997,135016.96068872392
2817,118136.5699410318
1431,198660.2639387423
427,343214.5497680424
263,128074.13159725658
598,167903.6554181514
2895,248799.86534037685
687,157947.32335010945
1822,136162.14551323277
2191,115766.0691236139
179,129180.9976765083
1009,223988.87993325415
2010,137961.2663717658
1991,137880.75989749032
1411,155005.38499781478
1721,232640.68969804602
1144,186844.0325811686
593,209454.919326966
575,308783.66277003643
1249,168276.8576696221
1604,125711.37385258343
1064,546988.6742353956
1923,165165.81129029932
1988,117407.83373646627
2325,175197.77373643572
114,201760.6574281634
2700,167109.7175315926
217,94556.21639332827
343,183043.46217168248
386,245532.17319649307
2005,136847.53002846203
2908,138824.27574887898
1814,231353.50837080885
2446,592854.3691744528
208,145585.27203350246
1679,119477.48236188074
822,308976.3327554426
6,197017.87638800565
1781,414090.5914354078
2397,273979.8714516248
2340,327057.7663143176
1618,175411.35641074335
2843,120829.21315494712
1061,374485.88202224893
2786,127898.80851219148
1935,138082.09914062158
1341,126672.77391212378
521,279778.4332872978
2136,137460.78441884
996,201996.7302703557
227,150289.4984038329
135,180642.47018374258
1167,164541.42559506
294,253737.79497592582
1776,216907.40464906994
540,165890.4252687482
1717,191148.735499672
2303,135790.50698191804
116,185675.37955242398
127,120957.91139022671
1371,121250.05103057313
1014,152518.46391446743
1507,108998.11512516628
702,128999.63931345874
750,140927.86763676075
261,160735.32818656592
1559,76827.4782113314
577,226669.0271314394
2812,198240.7357533694
2080,159076.08226217373
1368,108879.26538808337
2376,127511.62822468186
659,104370.7196932979
1235,137951.31342904223
332,74429.49050597301
1917,148224.45102829707
2094,232120.33494314118
1460,265521.857820758
1471,204017.9380313343
1509,128439.79792109218
1922,138122.63246493525
433,588358.7545899621
460,249083.53246421253
1116,257946.59834296716
1137,172475.22133397785
53,166134.8383969478
2354,271186.8087970531
1475,195608.72974505558
1761,769741.6710986795
842,148086.27725687044
2739,160013.38392715872
2509,146608.19415972102
1007,194332.0957201218
2610,187798.08606444614
1952,71173.23823873991
2719,144474.37029046693
2921,92565.46584022848
1966,133244.84377838724
292,98974.49069253383
1204,188977.6529258344
1829,260533.36547336253
2419,176444.31906906608
391,142106.86076655728
798,110756.31326378998
481,192639.84971490278
193,210741.96199053255
555,110628.21202010862
899,85250.0656125336
2357,173499.5904478479
328,108839.17519727879
1356,114036.36566600896
1154,107877.96361860257
1730,173972.1681362813
2249,146568.05208138016
1119,268236.02679994656
2856,141427.51204839587
1394,139233.5080644862
2587,126901.90162131641
61,322907.3097128547
2661,183162.85008727224
2711,134247.27323632778
1147,179894.25538336154
757,121704.4556080085
2623,92293.4863614789
2378,135372.1463163058
1413,155867.67440255234
1722,220058.66573658108
1112,225710.6170366932
1623,200474.42214913762
1201,183406.07676692514
1513,113094.34214649329
957,416590.4909147207
1171,267235.0796325072
1145,190330.38235772916
2726,256238.2239434722
703,156745.02941121935
760,84029.25229450846
1964,140674.68638317598
2512,176909.32389747587
159,143591.01621678352
1281,167951.5046451608
468,178578.847727493
290,114439.66631636763
665,98821.53309253168
1463,268819.52672495967
1792,233173.9337053512
923,159616.8165463681
500,260694.98385750334
1408,172532.75424843226
331,73629.52130480074
170,102729.8087318757
2192,107865.03388808179
2571,323967.18602448376
2314,181475.69684260353
2647,88059.7431594477
422,454382.0709060158
2457,368005.5041726716
1838,191092.22699399758
2805,245306.17812619038
1645,152720.71098301868
1711,302003.4641983049
2825,245621.08247508726
322,336667.9113384506
2103,253412.5349067017
342,124246.96046446674
600,133495.49205642697
488,188731.5915007136
1725,313628.2067594201
2246,279005.4989503962
2847,157219.85072724576
806,245017.47349605057
530,241637.6392345862
963,198447.71092084268
2678,95265.1899676891
171,91825.48715121685
2401,451606.94637575734
805,213999.66261930348
2259,205181.1343287795
1748,165272.5033727617
1361,142602.08758679527
1677,112011.89720091254
1406,144096.39450723803
2322,225740.61240953358
688,155878.79643387205
143,144073.2097279419
804,194887.15136272082
