Id,SalePrice
2658,200928.21516862712
2718,230617.55309486625
2414,181647.23004814712
1989,120001.12274429898
625,192070.0425679811
333,78603.6255503537
1327,96541.42506666188
858,153219.26999672156
95,202131.7541871411
1568,174741.24241796733
2482,172471.33568905175
1364,152872.6288101224
2584,189523.3179452954
818,281578.4896991851
2673,185813.95816877487
2089,87004.4298068925
1297,166159.88771109146
790,131627.47428264687
2616,208568.38903668433
720,234671.0787804403
222,130188.02123504187
557,108485.49836345913
1148,216042.47216847938
2766,144346.6376820006
534,197481.21357180193
1452,108485.49836345913
630,123724.94223489435
2648,144914.7331836159
125,147889.90672225904
1904,20597.054730197095
1670,82921.98469316863
756,97980.87811426687
717,277426.2212926323
1032,143143.0986634867
852,227820.45472901457
1731,176996.689432808
2639,143157.5583775616
2071,43170.935147769575
1267,69011.26671183028
1851,211931.1076266057
567,139363.91559413724
2439,218519.3734983362
1898,145136.18749863206
647,144084.27950230535
2256,228816.99914658724
979,92555.24739637118
1444,212429.3798353921
2485,112084.13098247157
157,116457.85370404055
88,127973.47808488036
2003,132402.56438520338
186,232235.08131526262
1425,266339.0458277499
2695,132568.6551214655
738,101952.59607048269
395,151322.44860500938
1353,220180.28086095737
1878,143918.18876604323
390,193771.8537952814
1456,220789.28022725173
1103,308304.6385233104
1387,147904.36643633395
2070,142035.82708840593
1199,200747.66471829012
2479,168595.88517626913
501,313785.6328199601
2362,82921.98469316863
1718,181883.1440772382
2188,35988.12962381958
1483,131613.01456857196
2557,62492.82413292871
437,310519.18167347193
2224,210450.7507143216
1628,165370.33789446004
397,128693.20460868286
587,226174.00708046826
971,110866.13224988276
2611,167377.8864436803
1887,61647.91073754328
2399,309508.1775418243
2148,224166.45853124806
304,133827.55771873347
1997,126035.75282848909
2817,104845.96187976754
1431,165274.07045102687
427,313619.542083698
263,109814.22425355602
598,179004.2379820282
2895,275363.30916465796
687,168319.06728249896
1822,123433.6646270493
2191,93441.06465643577
179,152761.90165261438
1009,223487.63587212472
2010,123655.11894206543
1991,168928.06664879332
1411,179904.5149561677
1721,259584.68921975725
1144,176346.78620183436
593,224539.5438684514
575,275086.4912708878
1249,192070.0425679811
1604,112416.31245499579
1064,414407.6995666508
1923,175460.96894176982
1988,98741.5085027485
2325,159405.53110309885
114,210173.93282055142
2700,250423.25457473678
217,190770.236106034
343,196499.1288683041
386,249840.69935904662
2005,64430.54938932005
2908,139046.1938356879
1814,227377.54609898225
2446,444968.3950388796
208,133066.92733025187
1679,119779.66842928281
822,302864.54809133976
6,177786.23924943936
1781,355002.57956356835
2397,256650.41954579324
2340,302200.1851462913
1618,163059.52730086536
2843,155392.9092822039
1061,319750.4396113213
2786,108485.49836345913
1935,124430.209044622
1341,111419.76803742311
521,281826.3881648055
2136,125758.93493471888
996,180609.78176589528
227,132402.56438520338
135,159959.16689063926
1167,164665.07108473245
294,265301.59754549805
1776,214201.01435552127
540,185965.58919096205
1717,181883.1440772382
2303,103170.5948030715
116,178450.60219448784
127,132181.11007018725
1371,160900.34772945792
1014,209675.66061176508
1507,75765.62331982286
702,174478.884238272
750,193620.2227730941
261,152927.99238887648
1559,68527.45421711882
577,255280.78979101722
2812,205453.5689123833
2080,182436.77986477854
1368,153924.53680644915
2376,110478.58719860448
659,99184.4171327808
1235,134395.65322034876
332,78603.6255503537
1917,141357.0044292826
2094,241495.25868126182
1460,271211.0407581051
1471,202201.57747996997
1509,121772.75726442816
1922,129745.1126050096
433,430961.40961410804
460,273355.76061543776
1116,260581.23363732992
1137,161066.43846572
53,189398.1310737124
2354,244097.34688270165
1475,222616.27832613504
1761,517771.5011004391
842,122437.12020947662
2739,197510.1329999517
2509,163543.3397955768
1007,206948.38553874232
2610,184208.41438490772
1952,89329.70011456209
2719,228624.46425972084
2921,78603.6255503537
1966,150340.3639015116
292,154547.99588681848
1204,218187.19202581202
1829,248581.79676177868
2419,186076.31634847014
391,171364.064113971
798,138367.37117656457
481,188346.22307738572
193,238450.2618497898
555,121329.84863439586
899,15282.151169809484
2357,200803.02829704413
328,117454.39812161322
1356,129287.74426090237
1154,108485.49836345913
1730,163225.61803712745
2249,137370.8267589919
1119,244138.25074738075
2856,148845.54727515258
1394,130963.11133759841
2587,92872.96915482052
61,314726.8136587788
2661,246976.2529779116
2711,139917.5513816776
1147,178450.60219448784
757,143460.82042193602
2623,45496.205455439165
2378,165661.61550230513
1413,142353.54884685526
1722,239210.8922382714
1112,194229.22213938858
1623,183710.1421761214
1201,191461.04320168667
1513,111987.86353903837
957,293592.3862888112
1171,284816.0214175235
1145,205066.02386110506
2726,267183.95922313526
703,175557.236385203
760,84804.3463708059
1964,127973.47808488036
2512,181259.68499686886
159,154644.26333025165
1281,180332.9638721251
468,161952.2557257846
290,132498.83182863655
665,99516.59860530504
1463,276747.39863350894
1792,226436.36526016358
923,153772.9057842619
500,262367.32787153404
1408,184333.6012564907
331,57676.19278132744
170,129261.30011029812
2192,72956.54051744184
2571,335100.6106402646
2314,158907.25889431252
2647,106270.95521329762
422,364207.39335081354
2457,318602.26417156134
1838,212318.652677884
2805,253494.69555681312
1645,179890.05524209284
1711,284332.208922812
2825,254394.97253095263
322,334975.4237686816
2103,269882.31486800825
342,135377.73792384652
600,86908.16236345933
488,191737.8610954569
1725,319362.894560043
2246,264567.4113076206
2847,178063.05714320953
806,261799.23236991875
530,229038.4534616034
963,192955.85982804568
2678,67656.09667112911
171,82921.98469316863
2401,365757.57355592656
805,226381.00168140957
2259,196277.67455328794
1748,159944.70717656435
1361,165274.07045102687
1677,142353.54884685526
1406,158851.8953155585
2322,222560.91474738097
688,180886.59965966552
143,158312.71924209307
804,201854.93629337088
1214,181550.96260471395
2828,127350.01900451106
1999,231765.7285346261
2467,192498.4914839385
2665,193162.85442898693
1538,318657.62775031547
398,83586.34763821706
2822,143032.37150597863
2157,131613.01456857196
1856,167392.3461577552
1269,70838.2648107135
2570,127087.66082481577
2320,236664.16761558564
1517,156969.53363792124
2304,120665.4856893474
1312,88277.79211823537
2012,145841.45430835962
506,218906.91854961452
2865,220250.10415378623
2367,119100.84577015947
554,124526.47648805514
238,139489.10246572024
1954,112914.58466378212
2488,129287.74426090237
2291,78603.6255503537
1969,64028.54462396688
2725,158146.62850583091
1482,131613.01456857196
2763,194380.85316157577
503,235958.9008058581
1584,246518.88463380435
1531,169869.24748761198
2210,200319.2158023327
459,321023.80192266416
556,121329.84863439586
1347,179018.6976961031
1290,87225.88412190866
1388,124208.75472960583
1571,194686.59048349576
2754,205453.5689123833
765,140374.91972578483
2494,126201.84356475118
2870,205648.57907679523
7,235667.62319801297
1114,237342.99027470898
2418,277134.94368478714
291,134631.5672494398
18,317923.441512438
39,326670.886955576
1001,272761.22096321825
2442,243432.98393765316
616,118672.39685420206
2680,38409.66737492234
1414,136167.28774047797
289,163240.07775120236
40,258477.4176446765
860,111807.31308870137
409,143793.00189446026
673,140042.73825326058
2427,189065.94960118821
2036,224720.0943187884
2564,147461.45780630165
642,219434.11018655056
1008,178616.69293074994
1908,170492.7065679813
2519,224262.72597468123
1369,79807.16456886762
2855,206284.0225936939
712,91212.06179219938
1943,124610.759494959
1958,157523.1694254616
107,171445.8718433293
2295,169828.34362293282
704,137274.55931555873
676,129080.74965996112
259,175350.24178426169
93,287654.02364805434
106,243806.0692748565
2315,181495.59902595988
1050,110035.67856857218
1095,188733.76812866397
2709,130630.9298650742
758,222284.09685361074
1496,152983.3559676305
2370,142353.54884685526
2458,271321.76791561325
2733,116195.49552434526
161,266796.41417185706
726,162948.80014335728
845,221066.09812102196
947,262408.2317362132
2232,140707.10119830904
2563,169703.1567513499
2299,154230.27412836914
211,118727.7604329561
605,198838.8588900486
1478,224151.99881717315
2247,264567.4113076206
2274,186880.32587917647
2869,183170.9661026559
967,224609.3671612804
2656,91739.25342913551
667,247655.07563703487
1042,119100.84577015947
2023,180997.32681717354
2447,355736.7658014457
2055,133329.28550994713
2275,281730.1207213723
2204,192055.58285390623
1563,266892.68161529023
483,208111.02069257715
796,128970.02250245307
1526,177232.603461899
2042,218408.64634082813
442,310726.1762744131
1693,290034.657534478
1468,218906.91854961452
1430,194118.49498188045
2605,199281.76752008093
1529,215404.5533740352
335,144361.09739607552
1287,129246.84039622327
31,102340.14112176094
1785,253730.6095859042
82,160291.34836316344
2620,122506.94350230557
252,198367.03083186652
721,67641.63695705423
2165,184983.50448746423
2316,165772.3426598132
775,107821.13541841067
1558,62009.011638217286
17,215459.9169527892
1022,259931.3304063564
925,127641.29661235618
438,277190.30726354127
1270,155765.99461940725
1272,126534.02503727542
215,153219.26999672156
266,215972.6488756505
2402,251501.60672166772
1250,118229.48822416976
1984,100749.05705196873
1279,143253.82582099477
377,268346.5943769701
1252,110478.58719860448
2156,270768.1321280729
499,299944.7381314507
1374,123046.11957577104
2898,269121.6844795266
401,83586.34763821706
2721,175420.06507709066
2078,243115.26217920383
2589,129745.1126050096
1946,220541.38176163138
1334,139806.82422416954
2781,233246.08544691026
431,360206.7559664479
576,223266.18155710856
1474,204678.4788098268
2254,160609.07012161284
2155,294781.46559325024
885,50257.4732282864
643,155308.62627530008
1944,109039.13415099951
480,197702.6678868181
2845,92499.88381761714
2387,283169.5737689773
2407,214090.2871980132
2527,155308.62627530008
2514,151750.8975209668
629,191848.58825296492
80,214311.74151302935
1876,147240.0034912855
1546,137924.46254653225
2518,171474.79127147907
2347,153426.2645976628
783,173925.24845073165
1322,38272.49606681001
194,72624.3590449176
1770,271723.7726809664
2143,108485.49836345913
1229,211211.38110280325
511,275972.30853095243
46,212983.0156229325
1348,213536.65141047284
2465,190450.03907003909
387,241591.526124695
873,219515.91791590888
1918,124430.209044622
2764,243806.0692748565
2184,119115.30548423436
934,136817.1909714515
1920,129745.1126050096
2631,148886.4511398317
1768,511570.7802799868
2040,120347.76393089807
1749,217965.73771079586
834,240221.89636991898
1457,251848.24790826687
79,120540.29881776441
2302,103170.5948030715
1817,108264.04404844297
2755,241329.16794499973
359,160789.62057194978
2059,110976.85940739082
2092,225550.548000099
2516,261134.86942487027
150,119558.21411426665
1656,145689.82328617244
83,114021.85623886288
2411,183433.3242823512
795,34700.30759840182
2312,239778.98773988665
2917,82575.34350656951
1624,186851.4064510267
2215,317771.8104902508
1211,163502.43593089763
1485,131613.01456857196
1024,171806.97274400332
570,170644.3375901685
2874,156526.6250078889
700,199171.0403625728
2756,228484.817674063
2022,223959.46393030675
583,239612.89700362456
2392,306130.99923782796
2424,217024.5568719772
212,156983.9933519961
736,136388.7420554941
1610,165177.8030075937
890,107669.50439622343
467,160955.71130821193
578,247570.7926301311
1747,170795.96861235573
1149,170478.2468539064
2758,241565.08197409075
857,108485.49836345913
2219,285716.298391663
733,143128.6389494118
2909,99627.3257628131
1798,256207.51091576097
235,105967.69316892317
2366,130741.65702258228
1027,125094.57198967042
1195,114520.12844764921
1303,-16814.264793457463
148,194063.13140312643
608,155876.7217769154
2515,187903.3144473534
821,267557.0445603387
2500,292636.7457359177
745,121053.03074062566
741,149343.81948393892
1611,152444.17989416505
2532,121329.84863439586
1081,221509.00675105423
1692,366532.66365848307
2520,202228.02163057422
276,104942.22932320074
1992,133177.65448775992
663,-5686.185463895876
418,155183.43940371714
1733,173024.97147659215
2359,159848.43973313118
253,197924.1222018342
1518,174035.97560823968
2035,157024.89721667525
2919,78603.6255503537
1540,228318.7269378009
2120,125980.38924973502
1674,185758.5945900208
256,151876.08439254973
2361,83586.34763821706
978,57676.19278132744
2280,140471.187169218
2095,217024.5568719772
1709,287045.02428175986
2801,240055.80563365683
1246,101509.68744045039
2373,119100.84577015947
1055,262685.0496299834
2017,125592.84419845676
1099,274200.67401082313
1344,57551.005909744476
835,186603.50798540624
1117,220124.9172822033
2043,96526.965352587
2085,127752.02376986423
410,167931.52223122065
2650,135488.4650813546
2867,176014.60472931017
1668,118008.0339091536
1161,166422.24589078678
2122,170588.97401141448
2539,139156.920993196
1047,156083.7163778566
1445,116679.30801905671
541,136167.28774047797
569,228831.4588606621
1276,129841.38004844278
918,163820.15768934702
326,161634.53396733527
1936,115239.85497145171
895,84915.07352831398
257,114409.40129014116
1241,201869.3960074458
1545,138090.55328279437
1189,177011.14914688285
270,131613.01456857196
2066,196901.13363365727
693,105274.41079572495
1259,141703.64561588175
2916,149233.09232643084
2321,279197.85581276147
1977,125980.38924973502
1895,176346.78620183436
1240,177343.33061940703
85,138160.37657562332
1823,107503.41365996134
825,291031.2019520507
110,227820.45472901457
697,98409.32703022429
2297,100956.05165291001
